"","cancer_type","agg_level","feature_group_name_proper","value","metric","r"
"3010","liver","99.","HM",0.543579457541031,"ROC AUC",5
"3011","liver","99.","methyl",0.515935904906496,"ROC AUC",3
"3012","liver","99.","DNase",0.5025858435307,"ROC AUC",1
"3013","liver","99.","non-B DNA",0.528806984023795,"ROC AUC",4
"3014","liver","99.","region",0.586192361917673,"ROC AUC",6
"3015","liver","99.","TAD",0.496524901131455,"ROC AUC",2
"3016","liver","99.","TF",0.616154849348518,"ROC AUC",8
"3017","liver","99.","HM",0.557493066318893,"ROC AUC",5
"3018","liver","99.","methyl",0.495688499008342,"ROC AUC",3
"3019","liver","99.","DNase",0.5,"ROC AUC",1
"3020","liver","99.","non-B DNA",0.499127261291759,"ROC AUC",4
"3021","liver","99.","region",0.56998690561605,"ROC AUC",6
"3022","liver","99.","TAD",0.508016511344282,"ROC AUC",2
"3023","liver","99.","TF",0.654932592331263,"ROC AUC",8
"3024","liver","99.","HM",0.532853558276615,"ROC AUC",5
"3025","liver","99.","methyl",0.530265072085178,"ROC AUC",3
"3026","liver","99.","DNase",0.5,"ROC AUC",1
"3027","liver","99.","non-B DNA",0.554366138002386,"ROC AUC",4
"3028","liver","99.","region",0.56368217776386,"ROC AUC",6
"3029","liver","99.","TAD",0.514221478753668,"ROC AUC",2
"3030","liver","99.","TF",0.61907498946239,"ROC AUC",8
"3031","liver","99.","HM",0.561398918887493,"ROC AUC",5
"3032","liver","99.","methyl",0.512234197879793,"ROC AUC",3
"3033","liver","99.","DNase",0.5,"ROC AUC",1
"3034","liver","99.","non-B DNA",0.582269332054286,"ROC AUC",4
"3035","liver","99.","region",0.552491170209814,"ROC AUC",6
"3036","liver","99.","TAD",0.520854557202374,"ROC AUC",2
"3037","liver","99.","TF",0.63773151359715,"ROC AUC",8
"3038","liver","99.","HM",0.562529317017546,"ROC AUC",5
"3039","liver","99.","methyl",0.526375736146181,"ROC AUC",3
"3040","liver","99.","DNase",0.5,"ROC AUC",1
"3041","liver","99.","non-B DNA",0.52124236766546,"ROC AUC",4
"3042","liver","99.","region",0.55387922776168,"ROC AUC",6
"3043","liver","99.","TAD",0.510094303348383,"ROC AUC",2
"3044","liver","99.","TF",0.687482244623176,"ROC AUC",8
"3045","liver","99.","HM",0.574174862218276,"ROC AUC",5
"3046","liver","99.","methyl",0.556746514660821,"ROC AUC",3
"3047","liver","99.","DNase",0.500529192812491,"ROC AUC",1
"3048","liver","99.","non-B DNA",0.548534446422036,"ROC AUC",4
"3049","liver","99.","region",0.600722371312332,"ROC AUC",6
"3050","liver","99.","TAD",0.490573629152776,"ROC AUC",2
"3051","liver","99.","TF",0.624149558741724,"ROC AUC",8
"3052","liver","99.","HM",0.575966586197647,"ROC AUC",5
"3053","liver","99.","methyl",0.495114380963329,"ROC AUC",3
"3054","liver","99.","DNase",0.5,"ROC AUC",1
"3055","liver","99.","non-B DNA",0.565161407111136,"ROC AUC",4
"3056","liver","99.","region",0.558367787022686,"ROC AUC",6
"3057","liver","99.","TAD",0.49549492410939,"ROC AUC",2
"3058","liver","99.","TF",0.57197815048103,"ROC AUC",8
"3059","liver","99.","HM",0.545126074737088,"ROC AUC",5
"3060","liver","99.","methyl",0.52420677234667,"ROC AUC",3
"3061","liver","99.","DNase",0.497183584320037,"ROC AUC",1
"3062","liver","99.","non-B DNA",0.538695159834728,"ROC AUC",4
"3063","liver","99.","region",0.59333877721445,"ROC AUC",6
"3064","liver","99.","TAD",0.52479013970426,"ROC AUC",2
"3065","liver","99.","TF",0.630238249078703,"ROC AUC",8
"3066","liver","99.","HM",0.561493394008824,"ROC AUC",5
"3067","liver","99.","methyl",0.526246245770091,"ROC AUC",3
"3068","liver","99.","DNase",0.5,"ROC AUC",1
"3069","liver","99.","non-B DNA",0.548186936535181,"ROC AUC",4
"3070","liver","99.","region",0.567579441685066,"ROC AUC",6
"3071","liver","99.","TAD",0.515379624821455,"ROC AUC",2
"3072","liver","99.","TF",0.594238603195241,"ROC AUC",8
"3073","liver","99.","HM",0.544092133723919,"ROC AUC",5
"3074","liver","99.","methyl",0.526040118232641,"ROC AUC",3
"3075","liver","99.","DNase",0.5,"ROC AUC",1
"3076","liver","99.","non-B DNA",0.571724455050323,"ROC AUC",4
"3077","liver","99.","region",0.540978418711095,"ROC AUC",6
"3078","liver","99.","TAD",0.50870822779207,"ROC AUC",2
"3079","liver","99.","TF",0.638291757673296,"ROC AUC",8
"3080","liver","99.","HM",0.522724900338657,"ROC AUC",5
"3081","liver","99.","methyl",0.513025674770386,"ROC AUC",3
"3082","liver","99.","DNase",0.492642832509484,"ROC AUC",1
"3083","liver","99.","non-B DNA",0.536464754173092,"ROC AUC",4
"3084","liver","99.","region",0.579369011895937,"ROC AUC",6
"3085","liver","99.","TAD",0.512526211891181,"ROC AUC",2
"3086","liver","99.","TF",0.616214969880274,"ROC AUC",8
"3087","liver","99.","HM",0.551637590791913,"ROC AUC",5
"3088","liver","99.","methyl",0.549013428680533,"ROC AUC",3
"3089","liver","99.","DNase",0.495056903092309,"ROC AUC",1
"3090","liver","99.","non-B DNA",0.52860482047745,"ROC AUC",4
"3091","liver","99.","region",0.551757171190241,"ROC AUC",6
"3092","liver","99.","TAD",0.511597977307472,"ROC AUC",2
"3093","liver","99.","TF",0.641468896543796,"ROC AUC",8
"3094","liver","99.","HM",0.59533795006164,"ROC AUC",5
"3095","liver","99.","methyl",0.517838620636802,"ROC AUC",3
"3096","liver","99.","DNase",0.5,"ROC AUC",1
"3097","liver","99.","non-B DNA",0.519164575661359,"ROC AUC",4
"3098","liver","99.","region",0.579328050654521,"ROC AUC",6
"3099","liver","99.","TAD",0.520563864521355,"ROC AUC",2
"3100","liver","99.","TF",0.667440966262472,"ROC AUC",8
"3101","liver","99.","HM",0.543248464283779,"ROC AUC",5
"3102","liver","99.","methyl",0.527701691170738,"ROC AUC",3
"3103","liver","99.","DNase",0.50139994952518,"ROC AUC",1
"3104","liver","99.","non-B DNA",0.556736604683059,"ROC AUC",4
"3105","liver","99.","region",0.581381398046809,"ROC AUC",6
"3106","liver","99.","TAD",0.508833754177056,"ROC AUC",2
"3107","liver","99.","TF",0.641845475698753,"ROC AUC",8
"3108","liver","99.","HM",0.566203276106515,"ROC AUC",5
"3109","liver","99.","methyl",0.526466907941592,"ROC AUC",3
"3110","liver","99.","DNase",0.5,"ROC AUC",1
"3111","liver","99.","non-B DNA",0.565868979523343,"ROC AUC",4
"3112","liver","99.","region",0.587467445723052,"ROC AUC",6
"3113","liver","99.","TAD",0.502319595461495,"ROC AUC",2
"3114","liver","99.","TF",0.609361889925252,"ROC AUC",8
"3115","liver","99.","HM",0.568485874317698,"ROC AUC",5
"3116","liver","99.","methyl",0.541361604517893,"ROC AUC",3
"3117","liver","99.","DNase",0.5,"ROC AUC",1
"3118","liver","99.","non-B DNA",0.544555260017996,"ROC AUC",4
"3119","liver","99.","region",0.579173455001434,"ROC AUC",6
"3120","liver","99.","TAD",0.499460236544563,"ROC AUC",2
"3121","liver","99.","TF",0.631831112837649,"ROC AUC",8
"3122","liver","99.","HM",0.588084507005033,"ROC AUC",5
"3123","liver","99.","methyl",0.519579473396995,"ROC AUC",3
"3124","liver","99.","DNase",0.498505575353489,"ROC AUC",1
"3125","liver","99.","non-B DNA",0.551840415003442,"ROC AUC",4
"3126","liver","99.","region",0.577377106365773,"ROC AUC",6
"3127","liver","99.","TAD",0.520847289885348,"ROC AUC",2
"3128","liver","99.","TF",0.638293079003664,"ROC AUC",8
"3129","liver","99.","HM",0.584417815233089,"ROC AUC",5
"3130","liver","99.","methyl",0.535881386815501,"ROC AUC",3
"3131","liver","99.","DNase",0.503735400951094,"ROC AUC",1
"3132","liver","99.","non-B DNA",0.504931204934376,"ROC AUC",4
"3133","liver","99.","region",0.580880613837236,"ROC AUC",6
"3134","liver","99.","TAD",0.514592772587152,"ROC AUC",2
"3135","liver","99.","TF",0.62877883968695,"ROC AUC",8
"3136","liver","99.","HM",0.540337573482485,"ROC AUC",5
"3137","liver","99.","methyl",0.492001987280874,"ROC AUC",3
"3138","liver","99.","DNase",0.498563053224509,"ROC AUC",1
"3139","liver","99.","non-B DNA",0.505831030915167,"ROC AUC",4
"3140","liver","99.","region",0.525738854908676,"ROC AUC",6
"3141","liver","99.","TAD",0.50956643186626,"ROC AUC",2
"3142","liver","99.","TF",0.666236573631795,"ROC AUC",8
"3143","liver","99.","HM",0.569244317949084,"ROC AUC",5
"3144","liver","99.","methyl",0.52203979054271,"ROC AUC",3
"3145","liver","99.","DNase",0.505458415751315,"ROC AUC",1
"3146","liver","99.","non-B DNA",0.580698930911599,"ROC AUC",4
"3147","liver","99.","region",0.574891023277877,"ROC AUC",6
"3148","liver","99.","TAD",0.509378802953966,"ROC AUC",2
"3149","liver","99.","TF",0.610535891957458,"ROC AUC",8
"3150","liver","99.","HM",0.580201450027946,"ROC AUC",5
"3151","liver","99.","methyl",0.523742324722223,"ROC AUC",3
"3152","liver","99.","DNase",0.498045752385332,"ROC AUC",1
"3153","liver","99.","non-B DNA",0.560768644301829,"ROC AUC",4
"3154","liver","99.","region",0.573825370335869,"ROC AUC",6
"3155","liver","99.","TAD",0.51182128213971,"ROC AUC",2
"3156","liver","99.","TF",0.60853209445398,"ROC AUC",8
"3157","liver","99.","HM",0.57065483811721,"ROC AUC",5
"3158","liver","99.","methyl",0.549218895552798,"ROC AUC",3
"3159","liver","99.","DNase",0.5,"ROC AUC",1
"3160","liver","99.","non-B DNA",0.55633558091629,"ROC AUC",4
"3161","liver","99.","region",0.556839668451784,"ROC AUC",6
"3162","liver","99.","TAD",0.497067307247629,"ROC AUC",2
"3163","liver","99.","TF",0.622987448682832,"ROC AUC",8
"3164","liver","99.","HM",0.54021535042342,"ROC AUC",5
"3165","liver","99.","methyl",0.505918899384656,"ROC AUC",3
"3166","liver","99.","DNase",0.49839061961145,"ROC AUC",1
"3167","liver","99.","non-B DNA",0.54462925451862,"ROC AUC",4
"3168","liver","99.","region",0.57073477860449,"ROC AUC",6
"3169","liver","99.","TAD",0.525654289765107,"ROC AUC",2
"3170","liver","99.","TF",0.604001252621189,"ROC AUC",8
"3171","liver","99.","HM",0.559307913579709,"ROC AUC",5
"3172","liver","99.","methyl",0.531620757043021,"ROC AUC",3
"3173","liver","99.","DNase",0.497528451546155,"ROC AUC",1
"3174","liver","99.","non-B DNA",0.591124888182418,"ROC AUC",4
"3175","liver","99.","region",0.574438467626745,"ROC AUC",6
"3176","liver","99.","TAD",0.510381692703482,"ROC AUC",2
"3177","liver","99.","TF",0.588757064162481,"ROC AUC",8
"3178","liver","99.","HM",0.53466179888559,"ROC AUC",5
"3179","liver","99.","methyl",0.53484083915049,"ROC AUC",3
"3180","liver","99.","DNase",0.5,"ROC AUC",1
"3181","liver","99.5.","non-B DNA",0.586072844986953,"ROC AUC",6
"3182","liver","99.5.","region",0.585136547776427,"ROC AUC",7
"3183","liver","99.5.","TAD",0.516782861505151,"ROC AUC",1
"3184","liver","99.5.","TF",0.631762552899462,"ROC AUC",8
"3185","liver","99.5.","HM",0.581379389225666,"ROC AUC",4
"3186","liver","99.5.","methyl",0.534420892195484,"ROC AUC",3
"3187","liver","99.5.","DNase",0.578147567888198,"ROC AUC",2
"3188","liver","99.5.","non-B DNA",0.526750968881417,"ROC AUC",6
"3189","liver","99.5.","region",0.591342176731418,"ROC AUC",7
"3190","liver","99.5.","TAD",0.51672700286475,"ROC AUC",1
"3191","liver","99.5.","TF",0.540872565161764,"ROC AUC",8
"3192","liver","99.5.","HM",0.546583446158921,"ROC AUC",4
"3193","liver","99.5.","methyl",0.508838964859595,"ROC AUC",3
"3194","liver","99.5.","DNase",0.540981622507308,"ROC AUC",2
"3195","liver","99.5.","non-B DNA",0.625352108929669,"ROC AUC",6
"3196","liver","99.5.","region",0.524877044492737,"ROC AUC",7
"3197","liver","99.5.","TAD",0.500297912748804,"ROC AUC",1
"3198","liver","99.5.","TF",0.617593077784487,"ROC AUC",8
"3199","liver","99.5.","HM",0.584899813538539,"ROC AUC",4
"3200","liver","99.5.","methyl",0.609133153699039,"ROC AUC",3
"3201","liver","99.5.","DNase",0.515583230704165,"ROC AUC",2
"3202","liver","99.5.","non-B DNA",0.603883771469002,"ROC AUC",6
"3203","liver","99.5.","region",0.572767848830559,"ROC AUC",7
"3204","liver","99.5.","TAD",0.540171672221498,"ROC AUC",1
"3205","liver","99.5.","TF",0.599009440110228,"ROC AUC",8
"3206","liver","99.5.","HM",0.568256598634389,"ROC AUC",4
"3207","liver","99.5.","methyl",0.536253587587678,"ROC AUC",3
"3208","liver","99.5.","DNase",0.52232217667822,"ROC AUC",2
"3209","liver","99.5.","non-B DNA",0.597601004391553,"ROC AUC",6
"3210","liver","99.5.","region",0.601702624558118,"ROC AUC",7
"3211","liver","99.5.","TAD",0.51714195276487,"ROC AUC",1
"3212","liver","99.5.","TF",0.57429332170055,"ROC AUC",8
"3213","liver","99.5.","HM",0.554533992642619,"ROC AUC",4
"3214","liver","99.5.","methyl",0.513661427480855,"ROC AUC",3
"3215","liver","99.5.","DNase",0.493880818940867,"ROC AUC",2
"3216","liver","99.5.","non-B DNA",0.579359168397841,"ROC AUC",6
"3217","liver","99.5.","region",0.627872397585843,"ROC AUC",7
"3218","liver","99.5.","TAD",0.514867708119984,"ROC AUC",1
"3219","liver","99.5.","TF",0.655671380958587,"ROC AUC",8
"3220","liver","99.5.","HM",0.569703603414293,"ROC AUC",4
"3221","liver","99.5.","methyl",0.569493468528976,"ROC AUC",3
"3222","liver","99.5.","DNase",0.539168876629543,"ROC AUC",2
"3223","liver","99.5.","non-B DNA",0.574313271214979,"ROC AUC",6
"3224","liver","99.5.","region",0.618469526451726,"ROC AUC",7
"3225","liver","99.5.","TAD",0.502472409821545,"ROC AUC",1
"3226","liver","99.5.","TF",0.567136765891118,"ROC AUC",8
"3227","liver","99.5.","HM",0.546129927197572,"ROC AUC",4
"3228","liver","99.5.","methyl",0.54782696589165,"ROC AUC",3
"3229","liver","99.5.","DNase",0.500265993525718,"ROC AUC",2
"3230","liver","99.5.","non-B DNA",0.507721792051582,"ROC AUC",6
"3231","liver","99.5.","region",0.609666470718103,"ROC AUC",7
"3232","liver","99.5.","TAD",0.504024482044107,"ROC AUC",1
"3233","liver","99.5.","TF",0.546038159431199,"ROC AUC",8
"3234","liver","99.5.","HM",0.571131988647396,"ROC AUC",4
"3235","liver","99.5.","methyl",0.520000053198705,"ROC AUC",3
"3236","liver","99.5.","DNase",0.495539288573716,"ROC AUC",2
"3237","liver","99.5.","non-B DNA",0.582177369802819,"ROC AUC",6
"3238","liver","99.5.","region",0.534220067083567,"ROC AUC",7
"3239","liver","99.5.","TAD",0.503778438032818,"ROC AUC",1
"3240","liver","99.5.","TF",0.58469100862085,"ROC AUC",8
"3241","liver","99.5.","HM",0.558908256173045,"ROC AUC",4
"3242","liver","99.5.","methyl",0.538485273268449,"ROC AUC",3
"3243","liver","99.5.","DNase",0.499775235470769,"ROC AUC",2
"3244","liver","99.5.","non-B DNA",0.576027599488228,"ROC AUC",6
"3245","liver","99.5.","region",0.621195960090331,"ROC AUC",7
"3246","liver","99.5.","TAD",0.50378641783859,"ROC AUC",1
"3247","liver","99.5.","TF",0.625732479671445,"ROC AUC",8
"3248","liver","99.5.","HM",0.568481363163621,"ROC AUC",4
"3249","liver","99.5.","methyl",0.556474415412729,"ROC AUC",3
"3250","liver","99.5.","DNase",0.517769697485563,"ROC AUC",2
"3251","liver","99.5.","non-B DNA",0.578696844518804,"ROC AUC",6
"3252","liver","99.5.","region",0.606594245496065,"ROC AUC",7
"3253","liver","99.5.","TAD",0.524194771099271,"ROC AUC",1
"3254","liver","99.5.","TF",0.528023747901976,"ROC AUC",8
"3255","liver","99.5.","HM",0.512820887939587,"ROC AUC",4
"3256","liver","99.5.","methyl",0.54242064748144,"ROC AUC",3
"3257","liver","99.5.","DNase",0.491609234231239,"ROC AUC",2
"3258","liver","99.5.","non-B DNA",0.631950078335093,"ROC AUC",6
"3259","liver","99.5.","region",0.590272882758034,"ROC AUC",7
"3260","liver","99.5.","TAD",0.525329233486457,"ROC AUC",1
"3261","liver","99.5.","TF",0.579734219269103,"ROC AUC",8
"3262","liver","99.5.","HM",0.559230108339163,"ROC AUC",4
"3263","liver","99.5.","methyl",0.547725888351878,"ROC AUC",3
"3264","liver","99.5.","DNase",0.542846237122589,"ROC AUC",2
"3265","liver","99.5.","non-B DNA",0.592396841060889,"ROC AUC",6
"3266","liver","99.5.","region",0.582055012780989,"ROC AUC",7
"3267","liver","99.5.","TAD",0.500926987437126,"ROC AUC",1
"3268","liver","99.5.","TF",0.600416545861274,"ROC AUC",8
"3269","liver","99.5.","HM",0.555782832245863,"ROC AUC",4
"3270","liver","99.5.","methyl",0.548954778440693,"ROC AUC",3
"3271","liver","99.5.","DNase",0.505511385852868,"ROC AUC",2
"3272","liver","99.5.","non-B DNA",0.54827915488537,"ROC AUC",6
"3273","liver","99.5.","region",0.609844686380334,"ROC AUC",7
"3274","liver","99.5.","TAD",0.492222349308018,"ROC AUC",1
"3275","liver","99.5.","TF",0.586498434628101,"ROC AUC",8
"3276","liver","99.5.","HM",0.611823678211672,"ROC AUC",4
"3277","liver","99.5.","methyl",0.566763044987485,"ROC AUC",3
"3278","liver","99.5.","DNase",0.523761201652352,"ROC AUC",2
"3279","liver","99.5.","non-B DNA",0.594121809075167,"ROC AUC",6
"3280","liver","99.5.","region",0.58372146221961,"ROC AUC",7
"3281","liver","99.5.","TAD",0.495301224368199,"ROC AUC",1
"3282","liver","99.5.","TF",0.665800414417913,"ROC AUC",8
"3283","liver","99.5.","HM",0.583025889149858,"ROC AUC",4
"3284","liver","99.5.","methyl",0.529538581030938,"ROC AUC",3
"3285","liver","99.5.","DNase",0.569766111892837,"ROC AUC",2
"3286","liver","99.5.","non-B DNA",0.621227879313417,"ROC AUC",6
"3287","liver","99.5.","region",0.618897776028131,"ROC AUC",7
"3288","liver","99.5.","TAD",0.527120699882165,"ROC AUC",1
"3289","liver","99.5.","TF",0.641801148560044,"ROC AUC",8
"3290","liver","99.5.","HM",0.570707728973877,"ROC AUC",4
"3291","liver","99.5.","methyl",0.532010990852483,"ROC AUC",3
"3292","liver","99.5.","DNase",0.524712128506792,"ROC AUC",2
"3293","liver","99.5.","non-B DNA",0.597332350930578,"ROC AUC",6
"3294","liver","99.5.","region",0.623603201498076,"ROC AUC",7
"3295","liver","99.5.","TAD",0.480502674564901,"ROC AUC",1
"3296","liver","99.5.","TF",0.609969703337421,"ROC AUC",8
"3297","liver","99.5.","HM",0.601198566826883,"ROC AUC",4
"3298","liver","99.5.","methyl",0.56139928554139,"ROC AUC",3
"3299","liver","99.5.","DNase",0.534935589667748,"ROC AUC",2
"3300","liver","99.5.","non-B DNA",0.579239471311268,"ROC AUC",6
"3301","liver","99.5.","region",0.61079960313766,"ROC AUC",7
"3302","liver","99.5.","TAD",0.513475232012853,"ROC AUC",1
"3303","liver","99.5.","TF",0.603742794900372,"ROC AUC",8
"3304","liver","99.5.","HM",0.545282737818161,"ROC AUC",4
"3305","liver","99.5.","methyl",0.597712721672355,"ROC AUC",3
"3306","liver","99.5.","DNase",0.566514341040939,"ROC AUC",2
"3307","liver","99.5.","non-B DNA",0.629159806250316,"ROC AUC",6
"3308","liver","99.5.","region",0.501876584323938,"ROC AUC",7
"3309","liver","99.5.","TAD",0.509640935339634,"ROC AUC",1
"3310","liver","99.5.","TF",0.663611287701257,"ROC AUC",8
"3311","liver","99.5.","HM",0.589837983343485,"ROC AUC",4
"3312","liver","99.5.","methyl",0.578409571511029,"ROC AUC",3
"3313","liver","99.5.","DNase",0.511319354486912,"ROC AUC",2
"3314","liver","99.5.","non-B DNA",0.607196720831815,"ROC AUC",6
"3315","liver","99.5.","region",0.575506252177822,"ROC AUC",7
"3316","liver","99.5.","TAD",0.489308390233782,"ROC AUC",1
"3317","liver","99.5.","TF",0.57363365775677,"ROC AUC",8
"3318","liver","99.5.","HM",0.54969158050693,"ROC AUC",4
"3319","liver","99.5.","methyl",0.498957305379187,"ROC AUC",3
"3320","liver","99.5.","DNase",0.514511276795523,"ROC AUC",2
"3321","liver","99.5.","non-B DNA",0.533632221391731,"ROC AUC",6
"3322","liver","99.5.","region",0.607438774940218,"ROC AUC",7
"3323","liver","99.5.","TAD",0.515148331289616,"ROC AUC",1
"3324","liver","99.5.","TF",0.56823664911996,"ROC AUC",8
"3325","liver","99.5.","HM",0.563652250704218,"ROC AUC",4
"3326","liver","99.5.","methyl",0.493403360562204,"ROC AUC",3
"3327","liver","99.5.","DNase",0.516108567917457,"ROC AUC",2
"3328","liver","99.5.","non-B DNA",0.578009251254824,"ROC AUC",6
"3329","liver","99.5.","region",0.547034305185012,"ROC AUC",7
"3330","liver","99.5.","TAD",0.498796379296128,"ROC AUC",1
"3331","liver","99.5.","TF",0.629364621265118,"ROC AUC",8
"3332","liver","99.5.","HM",0.592408810769546,"ROC AUC",4
"3333","liver","99.5.","methyl",0.601146698089368,"ROC AUC",3
"3334","liver","99.5.","DNase",0.492320766912533,"ROC AUC",2
"3335","liver","99.5.","non-B DNA",0.60044846508436,"ROC AUC",6
"3336","liver","99.5.","region",0.575697767516339,"ROC AUC",7
"3337","liver","99.5.","TAD",0.50482246262126,"ROC AUC",1
"3338","liver","99.5.","TF",0.607491973645361,"ROC AUC",8
"3339","liver","99.5.","HM",0.567656783233896,"ROC AUC",4
"3340","liver","99.5.","methyl",0.553634934525694,"ROC AUC",3
"3341","liver","99.5.","DNase",0.486603236077234,"ROC AUC",2
